Items Report
"Jan 17, 2024 12:00 AM - Jan 17, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:20 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$493.75
Net Sales,$493.75
COGS,$0.00
Gross Profit,$453.75
Gross Profit Margin,91.90%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$95.30,$95.30,20,0," "," ",-,$0.00,$0.00,19.30%,$4.77,$0.00,$95.30
,," "," "," "," ",Oat - Avoine,7,$3.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,5,$4.50," "," "," "," "," "," "
,," "," "," "," ",Maison,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,8,$0.00," "," "," "," "," "," "
,Cappuccino,$51.50,$51.50,11,0," "," ",-,$0.00,$0.00,10.43%,$4.68,$0.00,$51.50
,," "," "," "," ",Oat - Avoine,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,3,$2.70," "," "," "," "," "," "
,," "," "," "," ",Maison,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$23.50,$23.50,5,0," "," ",-,$0.00,$0.00,4.76%,$4.70,$0.00,$23.50
,," "," "," "," ",Litchi,1,$5.00," "," "," "," "," "," "
,," "," "," "," ",September Geisha Gomez,1,$6.50," "," "," "," "," "," "
,," "," "," "," ",Zab Mexico,3,$12.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,Americano,$22.50,$22.50,6,0," "," ",-,$0.00,$0.00,4.56%,$3.75,$0.00,$22.50
,," "," "," "," ",Onyx,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans lait,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Long Black,$15.40,$15.40,4,0," "," ",-,$0.00,$0.00,3.12%,$3.85,$0.00,$15.40
,," "," "," "," ",Onyx,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Flat White,$13.80,$13.80,3,0," "," ",-,$0.00,$0.00,2.79%,$4.60,$0.00,$13.80
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Cortado,$13.55,$13.55,3,0," "," ",-,$0.00,$0.00,2.74%,$4.52,$0.00,$13.55
,," "," "," "," ",Oat - Avoine,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,Mocha Latte,$11.20,$11.20,2,0," "," ",-,$0.00,$0.00,2.27%,$5.60,$0.00,$11.20
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
