Items Report
"Dec 5, 2023 12:00 AM - Dec 5, 2023 11:59 PM"
"Requested on: Dec 11, 2024 1:13 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$789.50
Net Sales,$789.07
COGS,$0.00
Gross Profit,$781.77
Gross Profit Margin,99.07%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$134.60,$134.17,28,0," "," ",-,-$0.43,$0.00,17.00%,$4.79,$0.00,$134.17
,," "," "," "," ",Oat - Avoine,10,$5.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,17,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,9,$8.10," "," "," "," "," "," "
,," "," "," "," ",Maison,17,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$0.60," "," "," "," "," "," "
,," "," "," "," ",Dine In,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,13,$0.00," "," "," "," "," "," "
,Cappuccino,$93.60,$93.60,18,0," "," ",-,$0.00,$0.00,11.86%,$5.20,$0.00,$93.60
,," "," "," "," ",Oat - Avoine,7,$3.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Colorfull Lychee,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Onyx,11,$9.90," "," "," "," "," "," "
,," "," "," "," ",Maison,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,13,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Cortado,$34.25,$34.25,7,0," "," ",-,$0.00,$0.00,4.34%,$4.89,$0.00,$34.25
,," "," "," "," ",Oat - Avoine,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,7,$6.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Americano,$16.50,$16.50,4,0," "," ",-,$0.00,$0.00,2.09%,$4.13,$0.00,$16.50
,," "," "," "," ",Onyx,3,$2.70," "," "," "," "," "," "
