Items Report
"Dec 10, 2023 12:00 AM - Dec 10, 2023 11:59 PM"
"Requested on: Dec 11, 2024 1:14 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,"$1,146.80"
Net Sales,"$1,097.36"
COGS,$0.00
Gross Profit,"$1,135.30"
Gross Profit Margin,103.46%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$137.70,$137.70,28,0," "," ",-,$0.00,$0.00,12.55%,$4.92,$0.00,$137.70
,," "," "," "," ",Oat - Avoine,10,$5.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,12,$10.80," "," "," "," "," "," "
,," "," "," "," ",Maison,16,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,19,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,9,$0.00," "," "," "," "," "," "
,Cappuccino,$95.40,$95.40,19,0," "," ",-,$0.00,$0.00,8.69%,$5.02,$0.00,$95.40
,," "," "," "," ",Oat - Avoine,6,$3.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,11,$9.90," "," "," "," "," "," "
,," "," "," "," ",Maison,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Cortado,$75.60,$75.60,18,0," "," ",-,$0.00,$0.00,6.89%,$4.20,$0.00,$75.60
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,5,$4.50," "," "," "," "," "," "
,," "," "," "," ",Maison,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$39.40,$39.40,8,0," "," ",-,$0.00,$0.00,3.59%,$4.93,$0.00,$39.40
,," "," "," "," ",Colorfull,2,$9.40," "," "," "," "," "," "
,," "," "," "," ",Litchi,3,$15.00," "," "," "," "," "," "
,," "," "," "," ",Onyx Gesha,1,$7.00," "," "," "," "," "," "
,," "," "," "," ",Robinson Rivera Traffic,2,$8.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Mocha Latte,$27.70,$27.70,5,0," "," ",-,$0.00,$0.00,2.52%,$5.54,$0.00,$27.70
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,1,$0.50," "," "," "," "," "," "
,Espresso,$26.70,$26.70,7,0," "," ",-,$0.00,$0.00,2.43%,$3.81,$0.00,$26.70
,," "," "," "," ",Onyx,4,$3.60," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Flat White,$24.10,$24.10,5,0," "," ",-,$0.00,$0.00,2.20%,$4.82,$0.00,$24.10
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,4,$3.60," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Long Black,$24.00,$24.00,6,0," "," ",-,$0.00,$0.00,2.19%,$4.00,$0.00,$24.00
,," "," "," "," ",Onyx,4,$3.60," "," "," "," "," "," "
