Items Report
"Jun 5, 2024 12:00 AM - Jun 5, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:42 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$981.50
Net Sales,$980.50
COGS,$0.00
Gross Profit,$980.50
Gross Profit Margin,100%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Cold - Café Froid
,Freddo Latte,$173.20,$173.20,35,0," "," ",-,$0.00,$0.00,17.66%,$4.95,$0.00,$173.20
,," "," "," "," ",Oat - Avoine,8,$4.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,4,$2.00," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,22,$0.00," "," "," "," "," "," "
,," "," "," "," ",Traffic,10,$10.00," "," "," "," "," "," "
,," "," "," "," ",Maison,24,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,31,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,20,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,4,$2.00," "," "," "," "," "," "
,Cold Brew,$75.50,$74.50,15,0," "," ",-,-$1.00,$0.00,7.60%,$4.97,$0.00,$74.50
,," "," "," "," ",Sans sucre,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Lait Ordinaire,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans lait,13,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,7,$0.00," "," "," "," "," "," "
,Freddo Espresso,$22.00,$22.00,5,0," "," ",-,$0.00,$0.00,2.24%,$4.40,$0.00,$22.00
,," "," "," "," ",Traffic,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Freddo Cappuccino,$18.60,$18.60,4,0," "," ",-,$0.00,$0.00,1.90%,$4.65,$0.00,$18.60
,," "," "," "," ",Traffic,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Iced Americano,$8.40,$8.40,2,0," "," ",-,$0.00,$0.00,0.86%,$4.20,$0.00,$8.40
,," "," "," "," ",Lait Regulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans lait,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
Total (Coffee Cold - Café Froid),,$297.70,$296.70,61,0,-,224,$21.70,-$1.00,$0.00,30.26%,$4.86,$0.00,$296.70

Coffee Hot - Café Chaud
,Cappuccino,$28.30,$28.30,6,0," "," ",-,$0.00,$0.00,2.89%,$4.72,$0.00,$28.30
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Traffic,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Latte,$25.00,$25.00,5,0," "," ",-,$0.00,$0.00,2.55%,$5.00,$0.00,$25.00
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Traffic,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$22.00,$22.00,5,0," "," ",-,$0.00,$0.00,2.24%,$4.40,$0.00,$22.00
,," "," "," "," ",Hot - Chaud,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Diego,2,$9.00," "," "," "," "," "," "
,," "," "," "," ",Frank Torres,1,$4.50," "," "," "," "," "," "
,," "," "," "," ",Monogram,2,$8.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Espresso,$19.80,$19.80,6,0," "," ",-,$0.00,$0.00,2.02%,$3.30,$0.00,$19.80
,," "," "," "," ",Maison,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,Flat White,$19.50,$19.50,4,0," "," ",-,$0.00,$0.00,1.99%,$4.88,$0.00,$19.50
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Traffic,3,$3.00," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Cortado,$14.05,$14.05,3,0," "," ",-,$0.00,$0.00,1.43%,$4.68,$0.00,$14.05
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Traffic,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Mocha,$10.50,$10.50,2,0," "," ",-,$0.00,$0.00,1.07%,$5.25,$0.00,$10.50
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Americano,$7.40,$7.40,2,0," "," ",-,$0.00,$0.00,0.75%,$3.70,$0.00,$7.40
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Sans lait,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,Long Black,$6.80,$6.80,2,0," "," ",-,$0.00,$0.00,0.69%,$3.40,$0.00,$6.80
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
Total (Coffee Hot - Café Chaud),,$153.35,$153.35,35,0,-,99,$35.00,$0.00,$0.00,15.64%,$4.38,$0.00,$153.35

Sans Café - Without Coffee
,Matcha Latte,$40.40,$40.40,8,0," "," ",-,$0.00,$0.00,4.12%,$5.05,$0.00,$40.40
,," "," "," "," ",Only Coconut - Noix de coco seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Almond - Amande seulement,2,$0.40," "," "," "," "," "," "
,," "," "," "," ",Only Lactose Free - Sans lactose seulement,1,$0.10," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla,1,$0.50," "," "," "," "," "," "
,Thé Glacé,$33.60,$33.60,8,0," "," ",-,$0.00,$0.00,3.43%,$4.20,$0.00,$33.60
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Earl Grey,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hibiscus,3,$0.00," "," "," "," "," "," "
,Matcha Cloud,$24.00,$24.00,4,0," "," ",-,$0.00,$0.00,2.45%,$6.00,$0.00,$24.00
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Limonade,$20.00,$20.00,4,0," "," ",-,$0.00,$0.00,2.04%,$5.00,$0.00,$20.00
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hibiscus,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans The,1,$0.00," "," "," "," "," "," "
,Hot Chocolate - Chocolat Chaud,$18.90,$18.90,4,0," "," ",-,$0.00,$0.00,1.93%,$4.73,$0.00,$18.90
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Chai Latte,$16.10,$16.10,3,0," "," ",-,$0.00,$0.00,1.64%,$5.37,$0.00,$16.10
,," "," "," "," ",Only Oat - Avoine seulement,2,$0.40," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",With Espresso,1,$1.00," "," "," "," "," "," "
Total (Sans Café - Without Coffee),,$153.00,$153.00,31,0,-,85,$3.30,$0.00,$0.00,15.60%,$4.94,$0.00,$153.00

Menu Spécial
,Poulet,$56.00,$56.00,4,0," "," ",-,$0.00,$0.00,5.71%,$14.00,$0.00,$56.00
,Avocat,$52.00,$52.00,4,0," "," ",-,$0.00,$0.00,5.30%,$13.00,$0.00,$52.00
,La Terre,$24.00,$24.00,2,0," "," ",-,$0.00,$0.00,2.45%,$12.00,$0.00,$24.00
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,Méditerranée,$12.00,$12.00,1,0," "," ",-,$0.00,$0.00,1.22%,$12.00,$0.00,$12.00
Total (Menu Spécial),,$144.00,$144.00,11,0,-,2,$0.00,$0.00,$0.00,14.69%,$13.09,$0.00,$144.00

Uncategorized
,Matcha Biscuit,$28.50,$28.50,6,0," "," ",-,$0.00,$0.00,2.91%,$4.75,$0.00,$28.50
,Diego Bermudez,$27.00,$27.00,1,0," "," ",-,$0.00,$0.00,2.75%,$27.00,$0.00,$27.00
,Lavande Latte,$18.10,$18.10,3,0," "," ",-,$0.00,$0.00,1.85%,$6.03,$0.00,$18.10
,," "," "," "," ",Only Oat - Avoine seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Almond - Amande seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Extra Espresso,2,$3.00," "," "," "," "," "," "
,Gâteau au citron,$16.50,$16.50,5,0," "," ",-,$0.00,$0.00,1.68%,$3.30,$0.00,$16.50
,Brioche Citron Noir,$12.75,$12.75,3,0," "," ",-,$0.00,$0.00,1.30%,$4.25,$0.00,$12.75
,Tsoureki Brioche,$10.60,$10.60,2,0," "," ",-,$0.00,$0.00,1.08%,$5.30,$0.00,$10.60
,Chia Pudding,$9.00,$9.00,1,0," "," ",-,$0.00,$0.00,0.92%,$9.00,$0.00,$9.00
Total (Uncategorized),,$122.45,$122.45,21,0,-,14,$3.40,$0.00,$0.00,12.49%,$5.83,$0.00,$122.45

Desserts
,Biscuit,$29.75,$29.75,7,0," "," ",-,$0.00,$0.00,3.03%,$4.25,$0.00,$29.75
,Muffin,$19.50,$19.50,6,0," "," ",-,$0.00,$0.00,1.99%,$3.25,$0.00,$19.50
,Brioche Cannele,$12.75,$12.75,3,0," "," ",-,$0.00,$0.00,1.30%,$4.25,$0.00,$12.75
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
Total (Desserts),,$62.00,$62.00,16,0,-,3,$0.00,$0.00,$0.00,6.32%,$3.88,$0.00,$62.00

Merch
,Hario Grinder,$49.00,$49.00,1,0," "," ",-,$0.00,$0.00,5.00%,$49.00,$0.00,$49.00
Total (Merch),,$49.00,$49.00,1,0,-," ",$0.00,$0.00,$0.00,5.00%,$49.00,$0.00,$49.00

TOTAL,,$981.50,$980.50,176,0,-," ",$63.40,-$1.00,$0.00,100.00%,$5.57,$0.00,$980.50
