Items Report
"Jul 29, 2024 12:00 AM - Jul 29, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:49 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$992.35
Net Sales,$986.22
COGS,$0.00
Gross Profit,$984.22
Gross Profit Margin,99.80%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$85.10,$83.52,18,0," "," ",-,-$1.58,$0.00,8.47%,$4.64,$0.00,$83.52
,," "," "," "," ",Oat - Avoine,6,$3.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,10,$0.00," "," "," "," "," "," "
,," "," "," "," ",September,3,$3.00," "," "," "," "," "," "
,," "," "," "," ",Maison,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,9,$0.00," "," "," "," "," "," "
,Cappuccino,$56.60,$56.60,12,0," "," ",-,$0.00,$0.00,5.74%,$4.72,$0.00,$56.60
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",September,3,$3.00," "," "," "," "," "," "
,," "," "," "," ",Maison,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,12,$0.00," "," "," "," "," "," "
,Flat White,$31.50,$31.50,7,0," "," ",-,$0.00,$0.00,3.19%,$4.50,$0.00,$31.50
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",September,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$30.00,$30.00,6,0," "," ",-,$0.00,$0.00,3.04%,$5.00,$0.00,$30.00
,," "," "," "," ",Hot - Chaud,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hernandez,3,$14.10," "," "," "," "," "," "
,," "," "," "," ",September Wilton,3,$15.90," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,Espresso,$20.80,$20.80,6,0," "," ",-,$0.00,$0.00,2.11%,$3.47,$0.00,$20.80
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,Cortado,$20.75,$20.75,5,0," "," ",-,$0.00,$0.00,2.10%,$4.15,$0.00,$20.75
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",September,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Americano,$20.25,$20.25,5,0," "," ",-,$0.00,$0.00,2.05%,$4.05,$0.00,$20.25
,," "," "," "," ",September,3,$3.00," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
