Items Report
"Oct 20, 2024 12:00 AM - Oct 20, 2024 11:59 PM"
"Requested on: Dec 11, 2024 2:03 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,"$1,948.10"
Net Sales,"$1,939.76"
COGS,$0.00
Gross Profit,"$1,911.26"
Gross Profit Margin,98.53%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$263.40,$262.06,57,0," "," ",-,-$1.34,$0.00,13.51%,$4.60,$0.00,$262.06
,," "," "," "," ",Oat - Avoine,19,$9.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Macadamia,4,$2.80," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,32,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,53,$0.00," "," "," "," "," "," "
,," "," "," "," ",Xtra House Espresso,2,$3.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,29,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,28,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,2,$1.00," "," "," "," "," "," "
,Cappuccino,$105.00,$103.56,23,0," "," ",-,-$1.44,$0.00,5.34%,$4.50,$0.00,$103.56
,," "," "," "," ",Oat - Avoine,7,$3.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Coconut - Noix de coco,1,$0.60," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Soy,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Maison,23,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,13,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,10,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,1,$0.50," "," "," "," "," "," "
,Flat White,$76.50,$75.90,18,0," "," ",-,-$0.60,$0.00,3.91%,$4.22,$0.00,$75.90
,," "," "," "," ",Oat - Avoine,5,$2.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Soy,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Maison,16,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,7,$0.00," "," "," "," "," "," "
,Cortado,$55.15,$54.28,13,0," "," ",-,-$0.87,$0.00,2.80%,$4.18,$0.00,$54.28
,," "," "," "," ",Oat - Avoine,8,$4.00," "," "," "," "," "," "
,," "," "," "," ",Coconut - Noix de coco,1,$0.60," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$50.00,$50.00,10,0," "," ",-,$0.00,$0.00,2.58%,$5.00,$0.00,$50.00
,," "," "," "," ",Hot - Chaud,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Kenya Duck Rabbit,5,$25.00," "," "," "," "," "," "
,," "," "," "," ",Giraldo Lopez,4,$17.00," "," "," "," "," "," "
,," "," "," "," ",Monogram Finca,1,$8.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Latte Citrouille,$42.95,$42.95,7,0," "," ",-,$0.00,$0.00,2.21%,$6.14,$0.00,$42.95
,," "," "," "," ",Oat - Avoine,4,$2.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Mocha,$41.50,$41.00,8,0," "," ",-,-$0.50,$0.00,2.11%,$5.13,$0.00,$41.00
,," "," "," "," ",Oat - Avoine,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Americano,$29.10,$29.10,8,0," "," ",-,$0.00,$0.00,1.50%,$3.64,$0.00,$29.10
,," "," "," "," ",Maison,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Xtra House Espresso,1,$1.50," "," "," "," "," "," "
,," "," "," "," ",Lait Ordinaire,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans lait,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Espresso,$26.40,$25.90,8,0," "," ",-,-$0.50,$0.00,1.34%,$3.24,$0.00,$25.90
,," "," "," "," ",Maison,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Long Black,$23.80,$23.80,7,0," "," ",-,$0.00,$0.00,1.23%,$3.40,$0.00,$23.80
,," "," "," "," ",Maison,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
Total (Coffee Hot - Café Chaud),,$713.80,$708.55,159,0,-,473,$89.00,-$5.25,$0.00,36.53%,$4.46,$0.00,$708.55

Menu Spécial
,Avocat,$104.00,$104.00,8,0," "," ",-,$0.00,$0.00,5.36%,$13.00,$0.00,$104.00
,Dejeuner,$103.50,$103.50,9,0," "," ",-,$0.00,$0.00,5.34%,$11.50,$0.00,$103.50
,Méditerranée,$72.00,$72.00,6,0," "," ",-,$0.00,$0.00,3.71%,$12.00,$0.00,$72.00
,La Terre,$60.00,$60.00,5,0," "," ",-,$0.00,$0.00,3.09%,$12.00,$0.00,$60.00
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,Chia Pudding,$45.00,$45.00,5,0," "," ",-,$0.00,$0.00,2.32%,$9.00,$0.00,$45.00
,Carbonara,$40.50,$40.50,3,0," "," ",-,$0.00,$0.00,2.09%,$13.50,$0.00,$40.50
,Ragu De Boeuf,$29.00,$29.00,2,0," "," ",-,$0.00,$0.00,1.50%,$14.50,$0.00,$29.00
Total (Menu Spécial),,$454.00,$454.00,38,0,-,5,$0.00,$0.00,$0.00,23.40%,$11.95,$0.00,$454.00

Desserts
,Apple Maple Bun,$65.80,$65.09,14,0," "," ",-,-$0.71,$0.00,3.36%,$4.65,$0.00,$65.09
,Biscuit,$63.75,$63.75,15,0," "," ",-,$0.00,$0.00,3.29%,$4.25,$0.00,$63.75
,Brioche Cannele,$63.75,$63.75,15,0," "," ",-,$0.00,$0.00,3.29%,$4.25,$0.00,$63.75
,," "," "," "," ",Dine In,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Carrot Cake,$56.40,$56.40,12,0," "," ",-,$0.00,$0.00,2.91%,$4.70,$0.00,$56.40
,Oat Spice Cookie,$25.50,$25.50,6,0," "," ",-,$0.00,$0.00,1.31%,$4.25,$0.00,$25.50
,Muffin,$22.75,$22.75,7,0," "," ",-,$0.00,$0.00,1.17%,$3.25,$0.00,$22.75
Total (Desserts),,$297.95,$297.24,69,0,-,15,$0.00,-$0.71,$0.00,15.32%,$4.31,$0.00,$297.24

Sans Café - Without Coffee
,Matcha Latte,$77.05,$77.05,15,0," "," ",-,$0.00,$0.00,3.97%,$5.14,$0.00,$77.05
,," "," "," "," ",Only Coconut - Noix de coco seulement,2,$0.40," "," "," "," "," "," "
