Items Report
"Feb 29, 2024 12:00 AM - Feb 29, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:26 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$565.65
Net Sales,$549.02
COGS,$0.00
Gross Profit,$549.02
Gross Profit Margin,100%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$116.10,$115.67,25,0," "," ",-,-$0.43,$0.00,21.07%,$4.63,$0.00,$115.67
,," "," "," "," ",Oat - Avoine,4,$2.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,19,$0.00," "," "," "," "," "," "
,," "," "," "," ",Proud Mary,5,$4.50," "," "," "," "," "," "
,," "," "," "," ",Maison,17,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,3,$0.90," "," "," "," "," "," "
,," "," "," "," ",Dine In,16,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,9,$0.00," "," "," "," "," "," "
,Cappuccino,$71.70,$71.70,15,0," "," ",-,$0.00,$0.00,13.06%,$4.78,$0.00,$71.70
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,13,$0.00," "," "," "," "," "," "
,," "," "," "," ",Proud Mary,5,$4.50," "," "," "," "," "," "
,," "," "," "," ",Maison,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Xtra House Espresso,1,$1.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,10,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Long Black,$23.10,$23.10,6,0," "," ",-,$0.00,$0.00,4.21%,$3.85,$0.00,$23.10
,," "," "," "," ",Proud Mary,3,$2.70," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Cortado,$17.70,$17.70,4,0," "," ",-,$0.00,$0.00,3.22%,$4.43,$0.00,$17.70
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Proud Mary,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Flat White,$14.80,$14.80,3,0," "," ",-,$0.00,$0.00,2.70%,$4.93,$0.00,$14.80
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Proud Mary,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,1,$0.50," "," "," "," "," "," "
,Americano,$7.80,$7.80,2,0," "," ",-,$0.00,$0.00,1.42%,$3.90,$0.00,$7.80
,," "," "," "," ",Proud Mary,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Lait Ordinaire,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Espresso,$6.60,$6.60,2,0," "," ",-,$0.00,$0.00,1.20%,$3.30,$0.00,$6.60
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Mocha,$5.00,$5.00,1,0," "," ",-,$0.00,$0.00,0.91%,$5.00,$0.00,$5.00
,," "," "," "," ",Regular milk - Lait régulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
Total (Coffee Hot - Café Chaud),,$262.80,$262.37,58,0,-,167,$24.50,-$0.43,$0.00,47.79%,$4.52,$0.00,$262.37

Uncategorized
,Colorfull Melon,$54.00,$37.80,2,0," "," ",-,-$16.20,$0.00,6.88%,$18.90,$0.00,$37.80
,Dejeuner Sandwich,$25.50,$25.50,3,0," "," ",-,$0.00,$0.00,4.64%,$8.50,$0.00,$25.50
,Sandwich Saucisse,$25.00,$25.00,2,0," "," ",-,$0.00,$0.00,4.55%,$12.50,$0.00,$25.00
,Kayana,$14.00,$14.00,1,0," "," ",-,$0.00,$0.00,2.55%,$14.00,$0.00,$14.00
,Salmon Sandwich,$13.00,$13.00,1,0," "," ",-,$0.00,$0.00,2.37%,$13.00,$0.00,$13.00
,Bostock,$12.00,$12.00,1,0," "," ",-,$0.00,$0.00,2.19%,$12.00,$0.00,$12.00
,Strawberry Bun,$9.00,$9.00,2,0," "," ",-,$0.00,$0.00,1.64%,$4.50,$0.00,$9.00
,Brioche Caux Noir,$8.50,$8.50,2,0," "," ",-,$0.00,$0.00,1.55%,$4.25,$0.00,$8.50
,Matcha Biscuit,$4.75,$4.75,1,0," "," ",-,$0.00,$0.00,0.87%,$4.75,$0.00,$4.75
,Gâteau au citron,$3.30,$3.30,1,0," "," ",-,$0.00,$0.00,0.60%,$3.30,$0.00,$3.30
,Bisuit Orange,$1.75,$1.75,1,0," "," ",-,$0.00,$0.00,0.32%,$1.75,$0.00,$1.75
Total (Uncategorized),,$170.80,$154.60,17,0,-," ",$0.00,-$16.20,$0.00,28.16%,$9.09,$0.00,$154.60

Desserts
,Biscuit,$34.00,$34.00,8,0," "," ",-,$0.00,$0.00,6.19%,$4.25,$0.00,$34.00
,Brioche Cannele,$29.75,$29.75,7,0," "," ",-,$0.00,$0.00,5.42%,$4.25,$0.00,$29.75
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
Total (Desserts),,$63.75,$63.75,15,0,-,7,$0.00,$0.00,$0.00,11.61%,$4.25,$0.00,$63.75

Sans Café - Without Coffee
,Matcha Latte,$21.20,$21.20,4,0," "," ",-,$0.00,$0.00,3.86%,$5.30,$0.00,$21.20
,," "," "," "," ",Only Oat - Avoine seulement,2,$0.40," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Chocolat Blanc,1,$1.20," "," "," "," "," "," "
,Thé de montagne,$14.00,$14.00,4,0," "," ",-,$0.00,$0.00,2.55%,$3.50,$0.00,$14.00
,," "," "," "," ",Sans sucre,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Chai Latte,$10.00,$10.00,2,0," "," ",-,$0.00,$0.00,1.82%,$5.00,$0.00,$10.00
,," "," "," "," ",Only Oat - Avoine seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,London Fog,$5.10,$5.10,1,0," "," ",-,$0.00,$0.00,0.93%,$5.10,$0.00,$5.10
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,Hot Chocolate - Chocolat Chaud,$5.00,$5.00,1,0," "," ",-,$0.00,$0.00,0.91%,$5.00,$0.00,$5.00
,," "," "," "," ",Regular milk - Lait régulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Caramel Chocolate,1,$0.45," "," "," "," "," "," "
Total (Sans Café - Without Coffee),,$55.30,$55.30,12,0,-,38,$2.25,$0.00,$0.00,10.07%,$4.61,$0.00,$55.30

Coffee Cold - Café Froid
,Freddo Cappuccino,$8.80,$8.80,2,0," "," ",-,$0.00,$0.00,1.60%,$4.40,$0.00,$8.80
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Freddo Espresso,$4.20,$4.20,1,0," "," ",-,$0.00,$0.00,0.76%,$4.20,$0.00,$4.20
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",2 sucres,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
Total (Coffee Cold - Café Froid),,$13.00,$13.00,3,0,-,9,$0.00,$0.00,$0.00,2.37%,$4.33,$0.00,$13.00

TOTAL,,$565.65,$549.02,105,0,-," ",$26.75,-$16.63,$0.00,100.00%,$5.23,$0.00,$549.02
