Items Report
"Feb 8, 2024 12:00 AM - Feb 8, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:24 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$616.50
Net Sales,$614.00
COGS,$0.00
Gross Profit,$612.50
Gross Profit Margin,99.76%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$134.65,$133.57,29,0," "," ",-,-$1.08,$0.00,21.75%,$4.61,$0.00,$133.57
,," "," "," "," ",Oat - Avoine,11,$5.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Lactose free - Sans lactose,1,$0.35," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Lost &found,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,25,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$0.60," "," "," "," "," "," "
,," "," "," "," ",Dine In,13,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,16,$0.00," "," "," "," "," "," "
,Cappuccino,$43.90,$43.90,10,0," "," ",-,$0.00,$0.00,7.15%,$4.39,$0.00,$43.90
,," "," "," "," ",Regular milk - Lait régulier,10,$0.00," "," "," "," "," "," "
,," "," "," "," ",Lost &found,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Flat White,$26.55,$26.15,6,0," "," ",-,-$0.40,$0.00,4.26%,$4.36,$0.00,$26.15
,," "," "," "," ",Oat - Avoine,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Lactose free - Sans lactose,1,$0.35," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Lost &found,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$22.50,$22.50,5,0," "," ",-,$0.00,$0.00,3.66%,$4.50,$0.00,$22.50
,," "," "," "," ",LF,1,$4.50," "," "," "," "," "," "
,," "," "," "," ",Litchi,2,$10.00," "," "," "," "," "," "
,," "," "," "," ",Wilfredo,2,$8.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Cortado,$12.05,$12.05,3,0," "," ",-,$0.00,$0.00,1.96%,$4.02,$0.00,$12.05
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,Americano,$7.20,$7.20,2,0," "," ",-,$0.00,$0.00,1.17%,$3.60,$0.00,$7.20
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Lait Ordinaire,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Mocha,$5.50,$5.50,1,0," "," ",-,$0.00,$0.00,0.90%,$5.50,$0.00,$5.50
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Espresso,$4.20,$4.20,1,0," "," ",-,$0.00,$0.00,0.68%,$4.20,$0.00,$4.20
,," "," "," "," ",Lost &found,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,Long Black,$3.40,$3.40,1,0," "," ",-,$0.00,$0.00,0.55%,$3.40,$0.00,$3.40
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
Total (Coffee Hot - Café Chaud),,$259.95,$258.47,58,0,-,167,$38.10,-$1.48,$0.00,42.10%,$4.46,$0.00,$258.47

Uncategorized
,Dejeuner Sandwich,$51.00,$51.00,6,0," "," ",-,$0.00,$0.00,8.31%,$8.50,$0.00,$51.00
,Toast Avocat,$39.00,$39.00,3,0," "," ",-,$0.00,$0.00,6.35%,$13.00,$0.00,$39.00
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,Matcha Biscuit,$33.25,$33.25,7,0," "," ",-,$0.00,$0.00,5.42%,$4.75,$0.00,$33.25
,Sandwich Saucisse,$25.00,$25.00,2,0," "," ",-,$0.00,$0.00,4.07%,$12.50,$0.00,$25.00
,Gateau Noisette,$14.00,$14.00,4,0," "," ",-,$0.00,$0.00,2.28%,$3.50,$0.00,$14.00
,Bisuit Orange,$7.00,$7.00,4,0," "," ",-,$0.00,$0.00,1.14%,$1.75,$0.00,$7.00
,Lavande Latte,$4.90,$4.90,1,0," "," ",-,$0.00,$0.00,0.80%,$4.90,$0.00,$4.90
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,Article personnalisé,$1.50,$1.50,1,0," "," ",-,$0.00,$0.00,0.24%,$1.50,-,-
Total (Uncategorized),,$175.65,$175.65,28,0,-,7,$0.00,$0.00,$0.00,28.61%,$6.27,$0.00,$174.15

Sans Café - Without Coffee
,Matcha Latte,$39.10,$38.08,7,0," "," ",-,-$1.02,$0.00,6.20%,$5.44,$0.00,$38.08
,," "," "," "," ",Only Coconut - Noix de coco seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Oat - Avoine seulement,4,$0.80," "," "," "," "," "," "
,," "," "," "," ",Only Almond - Amande seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
