Items Report
"Feb 17, 2024 12:00 AM - Feb 17, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:25 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,"$1,191.20"
Net Sales,"$1,191.20"
COGS,$0.00
Gross Profit,"$1,171.70"
Gross Profit Margin,98.36%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$158.30,$158.30,35,0," "," ",-,$0.00,$0.00,13.29%,$4.52,$0.00,$158.30
,," "," "," "," ",Oat - Avoine,12,$6.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,21,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,34,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,23,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,1,$0.50," "," "," "," "," "," "
,Cappuccino,$66.00,$66.00,15,0," "," ",-,$0.00,$0.00,5.54%,$4.40,$0.00,$66.00
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Skim Milk - Lait écrémé,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$55.00,$55.00,12,0," "," ",-,$0.00,$0.00,4.62%,$4.58,$0.00,$55.00
,," "," "," "," ",LF,4,$18.00," "," "," "," "," "," "
,," "," "," "," ",Litchi,5,$25.00," "," "," "," "," "," "
,," "," "," "," ",Wilfredo,3,$12.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Flat White,$46.60,$46.60,11,0," "," ",-,$0.00,$0.00,3.91%,$4.24,$0.00,$46.60
