Items Report
"Apr 18, 2024 12:00 AM - Apr 18, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:35 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$817.35
Net Sales,$816.70
COGS,$0.00
Gross Profit,$816.70
Gross Profit Margin,100%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$104.50,$103.85,22,0," "," ",-,-$0.65,$0.00,12.72%,$4.72,$0.00,$103.85
,," "," "," "," ",Oat - Avoine,8,$4.00," "," "," "," "," "," "
,," "," "," "," ",Macadamia,2,$1.40," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,12,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sidra,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,18,$0.00," "," "," "," "," "," "
,," "," "," "," ",Xtra House Espresso,1,$1.50," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,1,$0.50," "," "," "," "," "," "
,Flat White,$63.20,$63.20,14,0," "," ",-,$0.00,$0.00,7.74%,$4.51,$0.00,$63.20
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Lactose free - Sans lactose,2,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sidra,5,$5.00," "," "," "," "," "," "
,," "," "," "," ",Maison,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Cappuccino,$51.30,$51.30,11,0," "," ",-,$0.00,$0.00,6.28%,$4.66,$0.00,$51.30
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sidra,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$24.60,$24.60,6,0," "," ",-,$0.00,$0.00,3.01%,$4.10,$0.00,$24.60
,," "," "," "," ",Hot - Chaud,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Pérou,4,$16.40," "," "," "," "," "," "
,," "," "," "," ",Subtext Kenya,2,$8.20," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Long Black,$21.90,$21.90,6,0," "," ",-,$0.00,$0.00,2.68%,$3.65,$0.00,$21.90
,," "," "," "," ",Sidra,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,Cortado,$21.25,$21.25,5,0," "," ",-,$0.00,$0.00,2.60%,$4.25,$0.00,$21.25
,," "," "," "," ",Regular milk - Lait régulier,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sidra,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Espresso,$19.50,$19.50,5,0," "," ",-,$0.00,$0.00,2.39%,$3.90,$0.00,$19.50
,," "," "," "," ",Sidra,3,$3.00," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Americano,$17.30,$17.30,4,0," "," ",-,$0.00,$0.00,2.12%,$4.33,$0.00,$17.30
,," "," "," "," ",Sidra,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Xtra House Espresso,1,$1.50," "," "," "," "," "," "
,," "," "," "," ",Sans lait,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Mocha,$15.70,$15.70,3,0," "," ",-,$0.00,$0.00,1.92%,$5.23,$0.00,$15.70
,," "," "," "," ",Macadamia,1,$0.70," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
Total (Coffee Hot - Café Chaud),,$339.25,$338.60,76,0,-,218,$56.40,-$0.65,$0.00,41.46%,$4.46,$0.00,$338.60

Uncategorized
,September Sidra,$52.00,$52.00,2,0," "," ",-,$0.00,$0.00,6.37%,$26.00,$0.00,$52.00
,Dejeuner Sandwich,$42.50,$42.50,5,0," "," ",-,$0.00,$0.00,5.20%,$8.50,$0.00,$42.50
,Matcha Biscuit,$38.00,$38.00,8,0," "," ",-,$0.00,$0.00,4.65%,$4.75,$0.00,$38.00
,Salmon Sandwich,$26.00,$26.00,2,0," "," ",-,$0.00,$0.00,3.18%,$13.00,$0.00,$26.00
,Toast Avocat,$26.00,$26.00,2,0," "," ",-,$0.00,$0.00,3.18%,$13.00,$0.00,$26.00
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,Sandwich Saucisse,$25.00,$25.00,2,0," "," ",-,$0.00,$0.00,3.06%,$12.50,$0.00,$25.00
,Brioche Caux Noir,$21.25,$21.25,5,0," "," ",-,$0.00,$0.00,2.60%,$4.25,$0.00,$21.25
,Lavande Latte,$10.50,$10.50,2,0," "," ",-,$0.00,$0.00,1.29%,$5.25,$0.00,$10.50
,," "," "," "," ",Only Macadamia - Macadamia seulement,2,$0.70," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,Chia Pudding,$9.00,$9.00,1,0," "," ",-,$0.00,$0.00,1.10%,$9.00,$0.00,$9.00
,Oreo Brioche,$4.75,$4.75,1,0," "," ",-,$0.00,$0.00,0.58%,$4.75,$0.00,$4.75
,Gâteau au citron,$3.30,$3.30,1,0," "," ",-,$0.00,$0.00,0.40%,$3.30,$0.00,$3.30
Total (Uncategorized),,$258.30,$258.30,31,0,-,10,$0.70,$0.00,$0.00,31.63%,$8.33,$0.00,$258.30

Sans Café - Without Coffee
,Chai Latte,$40.60,$40.60,8,0," "," ",-,$0.00,$0.00,4.97%,$5.08,$0.00,$40.60
,," "," "," "," ",Only Oat - Avoine seulement,2,$0.40," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",1 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",With Espresso,1,$1.00," "," "," "," "," "," "
,Matcha Latte,$20.00,$20.00,4,0," "," ",-,$0.00,$0.00,2.45%,$5.00,$0.00,$20.00
,," "," "," "," ",Only Oat - Avoine seulement,2,$0.40," "," "," "," "," "," "
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Thé de montagne,$10.50,$10.50,3,0," "," ",-,$0.00,$0.00,1.29%,$3.50,$0.00,$10.50
,," "," "," "," ",Sans sucre,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,Hot Chocolate - Chocolat Chaud,$9.60,$9.60,2,0," "," ",-,$0.00,$0.00,1.18%,$4.80,$0.00,$9.60
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,London Fog,$5.10,$5.10,1,0," "," ",-,$0.00,$0.00,0.62%,$5.10,$0.00,$5.10
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,Thé Glacé,$4.20,$4.20,1,0," "," ",-,$0.00,$0.00,0.51%,$4.20,$0.00,$4.20
,Earl Grey,$4.10,$4.10,1,0," "," ",-,$0.00,$0.00,0.50%,$4.10,$0.00,$4.10
Total (Sans Café - Without Coffee),,$94.10,$94.10,20,0,-,60,$2.30,$0.00,$0.00,11.52%,$4.71,$0.00,$94.10

Desserts
,Brioche Cannele,$34.00,$34.00,8,0," "," ",-,$0.00,$0.00,4.16%,$4.25,$0.00,$34.00
,," "," "," "," ",Dine In,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Biscuit,$25.50,$25.50,6,0," "," ",-,$0.00,$0.00,3.12%,$4.25,$0.00,$25.50
,Muffin,$6.50,$6.50,2,0," "," ",-,$0.00,$0.00,0.80%,$3.25,$0.00,$6.50
Total (Desserts),,$66.00,$66.00,16,0,-,8,$0.00,$0.00,$0.00,8.08%,$4.13,$0.00,$66.00

Coffee Cold - Café Froid
