Items Report
"Aug 27, 2024 12:00 AM - Aug 27, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:54 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,"$1,433.85"
Net Sales,"$1,430.16"
COGS,$0.00
Gross Profit,"$1,430.16"
Gross Profit Margin,100%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$139.00,$139.00,30,0," "," ",-,$0.00,$0.00,9.72%,$4.63,$0.00,$139.00
,," "," "," "," ",Oat - Avoine,13,$6.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,15,$0.00," "," "," "," "," "," "
,," "," "," "," ",Soy,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Monogram,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,26,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,16,$0.00," "," "," "," "," "," "
,Cappuccino,$55.60,$55.60,12,0," "," ",-,$0.00,$0.00,3.89%,$4.63,$0.00,$55.60
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Monogram,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,10,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,10,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Espresso,$50.50,$50.50,15,0," "," ",-,$0.00,$0.00,3.53%,$3.37,$0.00,$50.50
,," "," "," "," ",Monogram,1,$1.00," "," "," "," "," "," "
,," "," "," "," ",Maison,14,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,13,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Cortado,$44.85,$44.85,11,0," "," ",-,$0.00,$0.00,3.14%,$4.08,$0.00,$44.85
,," "," "," "," ",Regular milk - Lait régulier,11,$0.00," "," "," "," "," "," "
,," "," "," "," ",Monogram,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Dine In,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$39.85,$39.85,8,0," "," ",-,$0.00,$0.00,2.79%,$4.98,$0.00,$39.85
,," "," "," "," ",Hot - Chaud,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Cold - Froid,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",September Segundo,3,$12.75," "," "," "," "," "," "
,," "," "," "," ",Monogram Bolivie,4,$21.20," "," "," "," "," "," "
,," "," "," "," ",Nemesis,1,$5.90," "," "," "," "," "," "
,," "," "," "," ",Dine In,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Americano,$34.05,$34.05,9,0," "," ",-,$0.00,$0.00,2.38%,$3.78,$0.00,$34.05
,," "," "," "," ",Maison,7,$0.00," "," "," "," "," "," "
,," "," "," "," ",Xtra House Espresso,2,$3.00," "," "," "," "," "," "
,," "," "," "," ",Lait Ordinaire,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans lait,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Long Black,$25.80,$25.80,7,0," "," ",-,$0.00,$0.00,1.80%,$3.69,$0.00,$25.80
,," "," "," "," ",Monogram,2,$2.00," "," "," "," "," "," "
,," "," "," "," ",Maison,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
